incident_id,country,state_name,year,month,bias_desc,offense_name
5617,Europe,France,2018,03,Anti-Christian hate crime,Attacks against property
5618,Europe,Spain,2018,03,Anti-LGBTI hate crime,Violent attacks against people
5619,Europe,France,2018,03,Anti-Christian hate crime,Attacks against property
5620,Europe,Ukraine,2018,09,Anti-LGBTI hate crime,Attacks against property
5621,Europe,France,2018,03,Anti-Christian hate crime,Attacks against property
5622,Europe,Ukraine,2018,09,Anti-LGBTI hate crime,Violent attacks against people
5623,Europe,Spain,2018,04,Gender-based hate crime,Attacks against property
5623,Europe,Spain,2018,04,Anti-LGBTI hate crime,Attacks against property
5624,Europe,Spain,2018,04,Anti-LGBTI hate crime,Violent attacks against people
5625,Europe,Spain,2018,05,Anti-LGBTI hate crime,Violent attacks against people
5626,Europe,France,2018,03,Anti-Christian hate crime,Attacks against property
5627,Europe,France,2018,03,Anti-Christian hate crime,Attacks against property
5628,Europe,Spain,2018,03,Racist and xenophobic hate crime,Attacks against property
5628,Europe,Spain,2018,03,Anti-Muslim hate crime,Attacks against property
5629,Europe,Spain,2018,03,Racist and xenophobic hate crime,Violent attacks against people
5630,Europe,Spain,2018,03,Anti-Muslim hate crime,Attacks against property
5631,Europe,Spain,2018,03,Racist and xenophobic hate crime,Violent attacks against people
5632,Europe,Spain,2018,05,Anti-LGBTI hate crime,Violent attacks against people
5633,Europe,Spain,2018,03,Racist and xenophobic hate crime,Threats
5633,Europe,Spain,2018,03,Anti-Muslim hate crime,Threats
5634,Europe,Spain,2018,03,Racist and xenophobic hate crime,Threats
5635,Europe,Spain,2018,05,Anti-LGBTI hate crime,Attacks against property
5636,Europe,Spain,2018,05,Racist and xenophobic hate crime,Violent attacks against people
5636,Europe,Spain,2018,05,Anti-LGBTI hate crime,Violent attacks against people
5637,Europe,Spain,2018,06,Anti-LGBTI hate crime,Violent attacks against people
5638,Europe,Spain,2018,06,Anti-LGBTI hate crime,Threats
5639,Europe,Ukraine,2018,10,Anti-LGBTI hate crime,Threats
5640,Europe,Ukraine,2018,10,Anti-LGBTI hate crime,Violent attacks against people
5641,Europe,Ukraine,2018,09,Anti-LGBTI hate crime,Violent attacks against people
5642,Europe,Ukraine,2018,10,Anti-LGBTI hate crime,Violent attacks against people
5643,Europe,Ukraine,2018,08,Anti-LGBTI hate crime,Violent attacks against people
5644,Europe,Spain,2018,06,Anti-LGBTI hate crime,Threats
5645,Europe,Spain,2018,06,Anti-LGBTI hate crime,Threats
5646,Europe,Spain,2018,07,Anti-LGBTI hate crime,Threats
5647,Europe,Ukraine,2018,10,Anti-LGBTI hate crime,Violent attacks against people
5648,Europe,Ukraine,2018,10,Anti-LGBTI hate crime,Violent attacks against people
5649,Europe,Spain,2018,07,Anti-LGBTI hate crime,Violent attacks against people
5650,Europe,Ukraine,2018,10,Anti-LGBTI hate crime,Violent attacks against people
5651,Europe,Spain,2018,07,Anti-LGBTI hate crime,Violent attacks against people
5652,Europe,Spain,2018,07,Anti-LGBTI hate crime,Violent attacks against people
5653,Europe,Ukraine,2018,10,Anti-LGBTI hate crime,Violent attacks against people
5654,Europe,Ukraine,2018,10,Anti-LGBTI hate crime,Violent attacks against people
5655,Europe,Spain,2018,07,Anti-LGBTI hate crime,Violent attacks against people
5656,Europe,Spain,2018,08,Anti-LGBTI hate crime,Violent attacks against people
5657,Europe,Spain,2018,08,Anti-LGBTI hate crime,Violent attacks against people
5658,Europe,Spain,2018,08,Anti-LGBTI hate crime,Violent attacks against people
5659,Europe,Spain,2018,09,Anti-LGBTI hate crime,Violent attacks against people
5660,Europe,Ukraine,2018,,Anti-LGBTI hate crime,Violent attacks against people
5661,Europe,Ukraine,2018,07,Anti-LGBTI hate crime,Violent attacks against people
5662,Europe,Ukraine,2018,09,Anti-LGBTI hate crime,Violent attacks against people
5663,Europe,Ukraine,2018,11,Anti-LGBTI hate crime,Violent attacks against people
5664,Europe,Spain,2018,07,Racist and xenophobic hate crime,Attacks against property
5664,Europe,Spain,2018,07,Anti-Muslim hate crime,Attacks against property
5665,Europe,Ukraine,2018,10,Anti-LGBTI hate crime,Violent attacks against people
5666,Europe,Spain,2018,07,Racist and xenophobic hate crime,Violent attacks against people
5666,Europe,Spain,2018,07,Anti-LGBTI hate crime,Violent attacks against people
5667,Europe,Spain,2018,07,Anti-Muslim hate crime,Attacks against property
5668,Europe,Spain,2018,07,Anti-Semitic hate crime,Attacks against property
5668,Europe,Spain,2018,07,Anti-Muslim hate crime,Attacks against property
5669,Europe,Spain,2018,09,Racist and xenophobic hate crime,Violent attacks against people
5670,Europe,Spain,2018,09,Racist and xenophobic hate crime,Violent attacks against people
5671,Europe,Ukraine,2018,11,Anti-LGBTI hate crime,Violent attacks against people
5672,Europe,Spain,2018,11,Racist and xenophobic hate crime,Attacks against property
5673,Europe,Ukraine,2018,11,Anti-LGBTI hate crime,Violent attacks against people
5674,Europe,Belarus,2018,02,Anti-Roma hate crime,Violent attacks against people
5675,Europe,Ukraine,2018,11,Anti-LGBTI hate crime,Violent attacks against people
5676,Europe,Ukraine,2018,11,Anti-LGBTI hate crime,Violent attacks against people
5677,Europe,Ukraine,2018,11,Anti-LGBTI hate crime,Violent attacks against people
5678,Europe,Ukraine,2018,11,Anti-LGBTI hate crime,Violent attacks against people
5679,Europe,Ukraine,2018,02,Anti-LGBTI hate crime,Violent attacks against people
5680,Europe,Spain,2018,09,Anti-LGBTI hate crime,Violent attacks against people
5681,Europe,Ukraine,2018,11,Anti-LGBTI hate crime,Violent attacks against people
5682,Europe,Ukraine,2018,10,Anti-LGBTI hate crime,Violent attacks against people
5683,Europe,Ukraine,2018,07,Anti-LGBTI hate crime,Violent attacks against people
5684,Europe,Ukraine,2018,12,Anti-LGBTI hate crime,Violent attacks against people
5685,Europe,Ukraine,2018,12,Anti-LGBTI hate crime,Violent attacks against people
5686,Europe,Ukraine,2018,11,Anti-LGBTI hate crime,Violent attacks against people
5687,Europe,Ukraine,2018,01,Anti-LGBTI hate crime,Violent attacks against people
5688,Europe,Ukraine,2018,11,Anti-LGBTI hate crime,Violent attacks against people
5689,Europe,Ukraine,2018,10,Anti-LGBTI hate crime,Violent attacks against people
5690,Europe,Ukraine,2018,12,Anti-LGBTI hate crime,Threats
5691,Europe,Ukraine,2018,12,Anti-LGBTI hate crime,Violent attacks against people
5692,Europe,Ukraine,2018,05,Anti-LGBTI hate crime,Violent attacks against people
5693,Europe,Ukraine,2018,12,Anti-LGBTI hate crime,Violent attacks against people
5694,Europe,Ukraine,2018,12,Anti-LGBTI hate crime,Threats
5695,Europe,Ukraine,2018,12,Anti-LGBTI hate crime,Violent attacks against people
5696,Europe,Ukraine,2018,08,Anti-LGBTI hate crime,Threats
5697,Europe,Ukraine,2018,09,Anti-LGBTI hate crime,Violent attacks against people
5698,Europe,Spain,2018,10,Anti-LGBTI hate crime,Attacks against property
5699,Europe,Spain,2018,10,Anti-LGBTI hate crime,Violent attacks against people
5700,Europe,Ukraine,2018,12,Anti-LGBTI hate crime,Violent attacks against people
5701,Europe,Ukraine,2018,09,Anti-LGBTI hate crime,Violent attacks against people
5702,Europe,Ukraine,2018,07,Gender-based hate crime,Violent attacks against people
5702,Europe,Ukraine,2018,07,Anti-LGBTI hate crime,Violent attacks against people
5703,Europe,Spain,2018,10,Anti-LGBTI hate crime,Attacks against property
5704,Europe,Ukraine,2018,04,Anti-LGBTI hate crime,Violent attacks against people
5705,Europe,Spain,2018,10,Anti-LGBTI hate crime,Violent attacks against people
5706,Europe,Ukraine,2018,11,Anti-LGBTI hate crime,Violent attacks against people
5707,Europe,Ukraine,2018,08,Anti-LGBTI hate crime,Violent attacks against people
5708,Europe,Spain,2018,11,Anti-LGBTI hate crime,Threats
5709,Europe,Spain,2018,11,Anti-LGBTI hate crime,Violent attacks against people
5710,Europe,Spain,2018,12,Anti-LGBTI hate crime,Violent attacks against people
5711,Europe,Spain,2018,01,Anti-LGBTI hate crime,Threats
5712,Europe,Spain,2018,12,Anti-LGBTI hate crime,Violent attacks against people
5713,Europe,Spain,2018,07,Anti-LGBTI hate crime,Violent attacks against people
5714,Europe,Italy,2018,12,Anti-LGBTI hate crime,Violent attacks against people
5715,Europe,Italy,2018,,Anti-LGBTI hate crime,Violent attacks against people
5716,Europe,Italy,2018,,Anti-LGBTI hate crime,Violent attacks against people
5717,Europe,Italy,2018,,Racist and xenophobic hate crime,Violent attacks against people
5717,Europe,Italy,2018,,Anti-LGBTI hate crime,Violent attacks against people
5718,Europe,Italy,2018,,Anti-LGBTI hate crime,Violent attacks against people
5719,Europe,Kyrgyzstan,2018,01,Gender-based hate crime,Violent attacks against people
5720,Europe,Kyrgyzstan,2018,01,Gender-based hate crime,Threats
5721,Europe,Kyrgyzstan,2018,01,Gender-based hate crime,Threats
5722,Europe,Greece,2018,,Racist and xenophobic hate crime,Violent attacks against people
5723,Europe,Kyrgyzstan,2018,01,Gender-based hate crime,Violent attacks against people
5724,Europe,Kyrgyzstan,2018,02,Gender-based hate crime,Violent attacks against people
5725,Europe,Greece,2018,,Racist and xenophobic hate crime,Attacks against property
5726,Europe,Greece,2018,,Racist and xenophobic hate crime,Threats
5727,Europe,Greece,2018,04,Racist and xenophobic hate crime,Violent attacks against people
5728,Europe,Greece,2018,,Anti-Muslim hate crime,Violent attacks against people
5728,Europe,Greece,2018,,Anti-LGBTI hate crime,Violent attacks against people
5729,Europe,Greece,2018,,Racist and xenophobic hate crime,Violent attacks against people
5730,Europe,Greece,2018,,Racist and xenophobic hate crime,Violent attacks against people
5731,Europe,Greece,2018,,Anti-Roma hate crime,Violent attacks against people
5732,Europe,Greece,2018,,Racist and xenophobic hate crime,Violent attacks against people
5732,Europe,Greece,2018,,Anti-LGBTI hate crime,Violent attacks against people
5733,Europe,Greece,2018,,Anti-LGBTI hate crime,Violent attacks against people
5734,Europe,Greece,2018,,Racist and xenophobic hate crime,Violent attacks against people
5734,Europe,Greece,2018,,Anti-LGBTI hate crime,Violent attacks against people
5735,Europe,Greece,2018,,Anti-LGBTI hate crime,Violent attacks against people
5736,Europe,Greece,2018,,Racist and xenophobic hate crime,Violent attacks against people
5736,Europe,Greece,2018,,Other hate crime based on religion or belief,Violent attacks against people
5737,Europe,Greece,2018,,Racist and xenophobic hate crime,Violent attacks against people
5738,Europe,Greece,2018,,Anti-Semitic hate crime,Attacks against property
5739,Europe,Greece,2018,,Anti-Semitic hate crime,Attacks against property
5740,Europe,Greece,2018,,Anti-Semitic hate crime,Attacks against property
5741,Europe,Greece,2018,,Anti-Semitic hate crime,Attacks against property
5742,Europe,Kyrgyzstan,2018,09,Gender-based hate crime,Threats
5743,Europe,Greece,2018,,Anti-Semitic hate crime,Attacks against property
5744,Europe,Greece,2018,,Racist and xenophobic hate crime,Violent attacks against people
5745,Europe,Kyrgyzstan,2018,11,Gender-based hate crime,Threats
5746,Europe,Greece,2018,,Racist and xenophobic hate crime,Violent attacks against people
5747,Europe,Kyrgyzstan,2018,12,Gender-based hate crime,Violent attacks against people
5748,Europe,Russian Federation,2018,03,Gender-based hate crime,Violent attacks against people
5749,Europe,Russian Federation,2018,06,Gender-based hate crime,Violent attacks against people
5750,Europe,Spain,2018,11,Racist and xenophobic hate crime,Violent attacks against people
5751,Europe,Spain,2018,11,Racist and xenophobic hate crime,Violent attacks against people
5752,Europe,Spain,2018,11,Racist and xenophobic hate crime,Attacks against property
5753,Europe,Spain,2018,11,Racist and xenophobic hate crime,Violent attacks against people
5754,Europe,Spain,2018,12,Anti-Muslim hate crime,Attacks against property
5755,Europe,Spain,2018,12,Racist and xenophobic hate crime,Violent attacks against people
5755,Europe,Spain,2018,12,Anti-Muslim hate crime,Violent attacks against people
5756,Europe,Austria,2018,01,Racist and xenophobic hate crime,Violent attacks against people
5757,Europe,Austria,2018,01,Racist and xenophobic hate crime,Violent attacks against people
5758,Europe,Austria,2018,01,Racist and xenophobic hate crime,Violent attacks against people
5759,Europe,Austria,2018,01,Racist and xenophobic hate crime,Violent attacks against people
5760,Europe,Austria,2018,01,Gender-based hate crime,Threats
5761,Europe,Austria,2018,02,Racist and xenophobic hate crime,Violent attacks against people
5762,Europe,Austria,2018,02,Racist and xenophobic hate crime,Violent attacks against people
5763,Europe,Austria,2018,02,Racist and xenophobic hate crime,Violent attacks against people
5764,Europe,Austria,2018,03,Racist and xenophobic hate crime,Violent attacks against people
5765,Europe,Russian Federation,2018,01,Gender-based hate crime,Violent attacks against people
5766,Europe,Russian Federation,2018,03,Gender-based hate crime,Threats
5767,Europe,Russian Federation,2018,06,Gender-based hate crime,Violent attacks against people
5768,Europe,Russian Federation,2018,08,Gender-based hate crime,Violent attacks against people
5769,Europe,Russian Federation,2018,06,Racist and xenophobic hate crime,Violent attacks against people
5769,Europe,Russian Federation,2018,06,Gender-based hate crime,Violent attacks against people
5770,Europe,Austria,2018,03,Racist and xenophobic hate crime,Violent attacks against people
5771,Europe,Austria,2018,03,Racist and xenophobic hate crime,Violent attacks against people
5772,Europe,Austria,2018,04,Racist and xenophobic hate crime,Violent attacks against people
5773,Europe,Austria,2018,04,Racist and xenophobic hate crime,Violent attacks against people
5774,Europe,Austria,2018,04,Anti-LGBTI hate crime,Violent attacks against people
5775,Europe,Austria,2018,04,Racist and xenophobic hate crime,Violent attacks against people
5776,Europe,Austria,2018,04,Racist and xenophobic hate crime,Threats
5777,Europe,Austria,2018,05,Racist and xenophobic hate crime,Violent attacks against people
5778,Europe,Austria,2018,05,Racist and xenophobic hate crime,Violent attacks against people
5779,Europe,Austria,2018,05,Racist and xenophobic hate crime,Violent attacks against people
5780,Europe,Austria,2018,05,Racist and xenophobic hate crime,Threats
5780,Europe,Austria,2018,05,Gender-based hate crime,Threats
5781,Europe,Russian Federation,2018,09,Racist and xenophobic hate crime,Violent attacks against people
5781,Europe,Russian Federation,2018,09,Gender-based hate crime,Violent attacks against people
5782,Europe,Russian Federation,2018,03,Racist and xenophobic hate crime,Violent attacks against people
5782,Europe,Russian Federation,2018,03,Gender-based hate crime,Violent attacks against people
5783,Europe,Tajikistan,2018,01,Gender-based hate crime,Threats
5784,Europe,Tajikistan,2018,01,Gender-based hate crime,Violent attacks against people
5785,Europe,Tajikistan,2018,02,Gender-based hate crime,Violent attacks against people
5786,Europe,Tajikistan,2018,02,Gender-based hate crime,Violent attacks against people
5787,Europe,Tajikistan,2018,03,Gender-based hate crime,Violent attacks against people
5788,Europe,Tajikistan,2018,04,Gender-based hate crime,Violent attacks against people
5789,Europe,Canada,2018,08,Racist and xenophobic hate crime,Attacks against property
5790,Europe,Canada,2018,08,Racist and xenophobic hate crime,Attacks against property
5791,Europe,Canada,2018,08,Anti-Semitic hate crime,Attacks against property
5792,Europe,Canada,2018,08,Anti-Semitic hate crime,Attacks against property
