DATAFLOW,LAST UPDATE,freq,c_birth,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,MK,2022,1837114,b
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,MT,2016,450415,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,MT,2017,460297,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,MT,2018,475701,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,MT,2019,493559,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,MT,2020,514564,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,MT,2021,516100,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,MT,2022,520971,p
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,MT,2023,542051,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,NL,2016,16979120,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,NL,2017,17081507,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,NL,2018,17181084,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,NL,2019,17282163,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,NL,2020,17407585,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,NL,2021,17475415,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,NL,2022,17590672,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,NL,2023,17811291,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,NO,2016,5213985,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,NO,2017,5258317,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,NO,2018,5295619,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,NO,2019,5328212,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,NO,2020,5367580,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,NO,2021,5391369,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,NO,2022,5425270,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,NO,2023,5488984,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,PL,2016,37967209,p
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,PL,2017,37972964,ep
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,PL,2018,37976687,ep
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,PL,2019,37972812,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,PL,2020,37958138,ep
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,PL,2021,37073357,bep
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,PL,2022,36889761,ep
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,PL,2023,36753736,ep
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,PT,2016,10341330,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,PT,2017,10309573,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,PT,2018,10291027,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,PT,2019,10276617,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,PT,2020,10295909,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,PT,2021,10298252,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,PT,2022,10352042,bp
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,PT,2023,10467366,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,RO,2016,19760585,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,RO,2017,19643949,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,RO,2018,19533481,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,RO,2019,19414458,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,RO,2020,19328838,e
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,RO,2021,19201662,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,RO,2023,19054548,e
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,RS,2021,6871547,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,RS,2022,6797105,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SE,2016,9851017,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SE,2017,9995153,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SE,2018,10120242,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SE,2019,10230185,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SE,2020,10327589,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SE,2021,10379295,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SE,2022,10452326,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SE,2023,10521556,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SI,2016,2064188,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SI,2017,2065895,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SI,2018,2066880,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SI,2019,2080908,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SI,2020,2095861,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SI,2021,2108977,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SI,2022,2107180,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SI,2023,2116972,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SK,2016,5426252,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SK,2017,5435343,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SK,2018,5443120,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SK,2019,5450421,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SK,2020,5457873,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SK,2021,5459781,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SK,2022,5434712,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,SK,2023,5428792,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,TR,2019,82003882,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,TR,2020,83154997,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,UA,2021,41418717,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,UA,2022,40997698,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,UK,2016,65379044,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,UK,2017,65844142,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,UK,2018,66273576,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,TOTAL,TOTAL,NR,T,UK,2019,66647112,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,AT,2016,6514,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,AT,2017,7258,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,AT,2018,6504,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,AT,2019,5721,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,AT,2020,4716,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,AT,2021,5520,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,AT,2022,8084,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,AT,2023,12548,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,BE,2016,3656,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,BE,2017,4084,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,BE,2018,4191,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,BE,2019,4956,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,BE,2020,4390,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,BE,2021,4958,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,BE,2022,6021,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,BE,2023,7375,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,BG,2016,1394,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,BG,2017,1693,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,BG,2018,1994,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,BG,2019,2279,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,BG,2020,2491,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,BG,2021,2679,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,BG,2022,2899,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,BG,2023,1415,b
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CH,2016,91933,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CH,2017,88552,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CH,2018,86549,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CH,2019,84035,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CH,2020,80347,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CH,2021,77207,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CH,2022,74294,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CH,2023,71896,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CY,2016,6051,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CY,2017,6072,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CY,2018,5775,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CY,2019,5395,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CY,2020,5485,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CY,2021,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CY,2022,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CY,2023,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CZ,2016,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CZ,2017,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CZ,2018,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CZ,2019,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CZ,2020,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CZ,2021,0,b
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CZ,2022,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,CZ,2023,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DE,2016,647462,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DE,2017,612639,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DE,2018,683204,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DE,2019,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DE,2020,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DE,2021,39684,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DE,2022,0,e
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DE,2023,0,e
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DK,2016,953,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DK,2017,891,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DK,2018,790,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DK,2019,702,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DK,2020,618,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DK,2021,525,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DK,2022,451,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,DK,2023,820,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EE,2016,46,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EE,2017,26,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EE,2018,82,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EE,2019,168,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EE,2020,736,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EE,2021,1209,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EE,2022,670,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EE,2023,637,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EL,2016,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EL,2017,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EL,2018,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EL,2019,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EL,2020,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EL,2022,0,b
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,EL,2023,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,ES,2016,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,ES,2017,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,ES,2018,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,ES,2019,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,ES,2020,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,ES,2021,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,ES,2022,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,ES,2023,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FI,2016,7943,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FI,2017,8555,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FI,2018,9085,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FI,2019,9855,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FI,2020,10624,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FI,2021,12090,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FI,2022,13881,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FI,2023,15652,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FR,2016,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FR,2017,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FR,2018,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FR,2019,0,p
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FR,2020,0,p
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FR,2021,0,p
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FR,2022,0,p
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,FR,2023,0,p
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HR,2016,4648,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HR,2017,4594,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HR,2018,4339,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HR,2019,4088,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HR,2020,3909,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HR,2021,3691,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HR,2022,228,b
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HR,2023,208,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HU,2016,515,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HU,2017,478,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HU,2018,396,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HU,2019,366,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HU,2020,333,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HU,2021,202,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HU,2022,42,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,HU,2023,4739,b
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IE,2016,3357,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IE,2017,870,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IE,2018,1658,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IE,2019,2833,e
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IE,2020,3817,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IE,2021,4291,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IE,2022,5088,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IE,2023,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IS,2016,169,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IS,2017,436,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IS,2018,1053,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IS,2019,1404,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IS,2020,1564,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IS,2021,1502,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IS,2022,1546,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IS,2023,1506,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IT,2016,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IT,2017,0,e
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IT,2018,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IT,2019,0,b
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IT,2020,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IT,2021,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IT,2022,0,
ESTAT:MIGR_POP3CTB(1.0),25/04/24 23:00:00,A,UNK,TOTAL,NR,T,IT,2023,0,
